userid,interface,commandsetid,parentisdiff,time,errors,commandid,parenterrors
Z17yLl02Q,C,0,t,1209,0,16,0
Z17yLl02Q,C,0,f,1174,0,16,0
Z17yLl02Q,C,0,t,1202,0,55,0
Z17yLl02Q,C,0,f,1341,0,50,0
Z17yLl02Q,C,0,t,1025,0,2,0
Z17yLl02Q,C,0,f,1018,0,0,0
Z17yLl02Q,C,0,t,1513,0,19,0
Z17yLl02Q,C,0,t,1099,0,50,0
Z17yLl02Q,C,0,t,1418,0,16,0
Z17yLl02Q,C,0,t,1211,0,0,0
Z17yLl02Q,C,0,f,1030,0,2,0
Z17yLl02Q,C,0,t,1289,0,50,0
Z17yLl02Q,C,0,f,1455,0,55,0
Z17yLl02Q,C,0,t,1322,0,19,0
Z17yLl02Q,C,0,t,986,0,2,0
Z17yLl02Q,C,0,f,1219,0,0,0
Z17yLl02Q,C,0,t,1730,0,19,0
Z17yLl02Q,C,0,t,1233,0,55,0
Z17yLl02Q,C,0,t,1336,0,19,0
Z17yLl02Q,C,0,t,1226,0,2,0
Z17yLl02Q,C,0,t,1266,0,16,0
Z17yLl02Q,C,0,t,936,0,2,0
Z17yLl02Q,C,0,f,993,0,0,0
Z17yLl02Q,C,0,t,1242,0,16,0
Z17yLl02Q,C,0,f,1508,0,19,0
Z17yLl02Q,C,0,t,989,0,0,0
Z17yLl02Q,C,0,t,1794,0,16,0
Z17yLl02Q,C,0,t,1070,0,50,0
Z17yLl02Q,C,0,t,1202,0,19,0
Z17yLl02Q,C,0,f,974,0,19,0
Z17yLl02Q,C,0,f,1002,0,16,0
Z17yLl02Q,C,0,f,1166,0,16,0
Z17yLl02Q,C,0,t,1202,0,50,0
Z17yLl02Q,C,0,f,2808,0,55,0
Z17yLl02Q,C,0,t,1507,0,0,0
Z17yLl02Q,C,0,t,3029,0,50,0
Z17yLl02Q,C,0,f,949,0,50,0
Z17yLl02Q,C,0,t,1056,0,0,0
Z17yLl02Q,C,0,t,1407,0,16,0
Z17yLl02Q,C,0,f,1154,0,16,0
Z17yLl02Q,C,0,t,1655,0,55,0
Z17yLl02Q,C,0,f,1098,0,55,0
Z17yLl02Q,C,0,f,825,0,55,0
Z17yLl02Q,C,0,f,878,0,55,0
Z17yLl02Q,C,0,t,1250,0,0,0
Z17yLl02Q,C,0,f,949,0,0,0
Z17yLl02Q,C,0,t,1827,0,50,0
Z17yLl02Q,C,0,t,1213,0,2,0
Z17yLl02Q,C,0,t,1314,0,19,0
Z17yLl02Q,C,0,t,1162,0,50,0
Z17yLl02Q,C,0,t,1843,0,19,0
Z17yLl02Q,C,0,f,1310,0,16,0
Z17yLl02Q,C,0,f,1129,0,19,0
Z17yLl02Q,C,0,t,1302,0,50,0
Z17yLl02Q,C,0,t,2306,0,19,0
Z17yLl02Q,R,0,f,1007,0,0,0
Z17yLl02Q,R,0,f,1098,0,2,0
Z17yLl02Q,R,0,t,1842,0,55,0
Z17yLl02Q,R,0,f,1502,0,50,0
Z17yLl02Q,R,0,t,1769,0,16,0
Z17yLl02Q,R,0,t,2600,0,50,0
Z17yLl02Q,R,0,f,1097,0,50,0
Z17yLl02Q,R,0,f,946,0,50,0
Z17yLl02Q,R,0,t,1587,0,0,0
Z17yLl02Q,R,0,t,1852,0,55,0
Z17yLl02Q,R,0,t,2183,0,19,0
Z17yLl02Q,R,0,f,1443,0,19,0
Z17yLl02Q,R,0,t,1919,0,50,0
Z17yLl02Q,R,0,t,1579,0,0,0
Z17yLl02Q,R,0,t,1915,0,16,0
Z17yLl02Q,R,0,f,1486,0,19,0
Z17yLl02Q,R,0,t,1681,0,55,0
Z17yLl02Q,R,0,f,1478,0,55,0
Z17yLl02Q,R,0,t,1898,0,16,0
Z17yLl02Q,R,0,t,1808,0,0,0
Z17yLl02Q,R,0,t,2019,0,50,0
Z17yLl02Q,R,0,t,2155,0,19,0
Z17yLl02Q,R,0,t,1790,0,55,0
Z17yLl02Q,R,0,t,2526,0,19,0
Z17yLl02Q,R,0,t,1666,0,55,0
Z17yLl02Q,R,0,t,2575,0,19,0
Z17yLl02Q,R,0,t,1987,0,0,0
Z17yLl02Q,R,0,f,1362,0,0,0
Z17yLl02Q,R,0,t,1790,0,55,0
Z17yLl02Q,R,0,f,1402,0,55,0
Z17yLl02Q,R,0,t,1596,0,16,0
Z17yLl02Q,R,0,t,1466,0,0,0
Z17yLl02Q,R,0,t,1671,0,16,0
Z17yLl02Q,R,0,t,1450,0,0,0
Z17yLl02Q,R,0,t,1810,0,16,0
Z17yLl02Q,R,0,t,2247,0,50,0
Z17yLl02Q,R,0,t,1883,0,19,0
Z17yLl02Q,R,0,t,1739,0,2,0
Z17yLl02Q,R,0,t,2472,0,19,0
Z17yLl02Q,R,0,f,1690,0,16,0
Z17yLl02Q,R,0,t,2115,0,50,0
Z17yLl02Q,R,0,t,1863,0,16,0
Z17yLl02Q,R,0,t,1979,0,50,0
Z17yLl02Q,R,0,t,1474,0,0,0
Z17yLl02Q,R,0,f,1185,0,2,0
Z17yLl02Q,R,0,t,2147,0,50,0
Z17yLl02Q,R,0,t,2167,0,16,0
Z17yLl02Q,R,0,t,1690,0,2,0
Z17yLl02Q,R,0,f,1260,0,2,0
Z17yLl02Q,R,0,f,914,0,2,0
Z17yLl02Q,R,0,f,990,0,2,0
Z17yLl02Q,R,0,t,1963,0,19,0
Z17yLl02Q,R,0,t,1634,0,55,0
Z17yLl02Q,R,0,t,2953,1,2,1
Z17yLl02Q,R,0,f,1017,0,0,0
Z17yLl02Q,R,0,f,936,0,2,0
Z17yLl02Q,R,0,t,2671,0,19,0
Z17yLl02Q,R,0,t,1713,0,0,0
Z17yLl02Q,R,0,t,1960,0,16,0
Z17yLl02Q,R,0,t,1571,0,0,0
Z17yLl02Q,R,0,t,1866,0,19,0
Z17yLl02Q,R,0,f,1310,0,16,0
Z17yLl02Q,R,0,t,1762,0,2,0
Z17yLl02Q,R,0,t,1941,0,19,0
Z17yLl02Q,R,0,t,3289,0,50,0
Z17yLl02Q,R,0,t,1955,0,19,0
Z17yLl02Q,R,0,t,1734,0,2,0
Z17yLl02Q,R,0,f,914,0,2,0
Z17yLl02Q,R,0,f,1127,0,2,0
Z17yLl02Q,R,0,t,3793,0,55,2
Z17yLl02Q,R,0,f,1161,0,55,0
Z17yLl02Q,R,0,t,2051,0,0,0
Z17yLl02Q,R,0,t,1782,0,55,0
Z17yLl02Q,R,0,f,1322,0,55,0
Z17yLl02Q,R,0,t,1951,0,2,0
Z17yLl02Q,R,0,t,2503,0,50,0
Z17yLl02Q,R,0,t,2268,0,16,0
Z17yLl02Q,R,0,t,2466,0,50,0
Z17yLl02Q,R,0,t,2305,1,0,0
Z17yLl02Q,R,0,t,2472,0,50,0
Z17yLl02Q,R,0,t,1947,0,19,0
Z17yLl02Q,R,0,f,1274,0,16,0
Z17yLl02Q,R,0,t,1904,0,2,0
Z17yLl02Q,R,0,t,2108,0,50,0
Z17yLl02Q,R,0,t,1849,0,16,0
Z17yLl02Q,R,0,f,1274,0,19,0
Z17yLl02Q,R,0,f,1538,0,16,0
Z17yLl02Q,R,0,t,2184,0,0,0
Z17yLl02Q,R,0,t,2621,0,55,0
Z17yLl02Q,R,0,f,1459,0,55,0
WybGifRnm,C,1,f,1698,0,4,0
WybGifRnm,C,1,t,1240,0,23,0
WybGifRnm,C,1,t,998,0,54,0
WybGifRnm,C,1,t,1047,0,15,0
WybGifRnm,C,1,t,1014,0,54,0
WybGifRnm,C,1,f,1698,0,55,0
WybGifRnm,C,1,t,1261,0,15,0
WybGifRnm,C,1,t,1040,0,54,0
WybGifRnm,C,1,f,844,0,54,0
WybGifRnm,C,1,t,1010,0,15,0
WybGifRnm,C,1,f,1181,0,23,0
WybGifRnm,C,1,t,1258,0,4,0
WybGifRnm,C,1,t,1010,0,54,0
WybGifRnm,C,1,t,1010,0,15,0
WybGifRnm,C,1,t,1086,0,55,0
WybGifRnm,C,1,t,1225,0,23,0
WybGifRnm,C,1,f,1102,0,15,0
WybGifRnm,C,1,f,969,0,23,0
WybGifRnm,C,1,t,1274,0,55,0
WybGifRnm,C,1,f,992,0,55,0
WybGifRnm,C,1,t,1016,0,4,0
WybGifRnm,C,1,t,1034,0,23,0
WybGifRnm,C,1,t,976,0,54,0
WybGifRnm,C,1,t,1171,0,23,0
WybGifRnm,C,1,t,1054,0,11,0
WybGifRnm,C,1,t,922,0,23,0
WybGifRnm,C,1,t,1452,0,55,0
WybGifRnm,C,1,t,1031,0,15,0
WybGifRnm,C,1,t,1148,0,11,0
WybGifRnm,C,1,t,963,0,15,0
WybGifRnm,C,1,t,938,0,4,0
WybGifRnm,C,1,t,1210,0,55,0
WybGifRnm,C,1,f,1064,0,55,0
WybGifRnm,C,1,f,961,0,54,0
WybGifRnm,C,1,t,1017,0,4,0
WybGifRnm,C,1,t,1104,0,23,0
WybGifRnm,C,1,f,964,0,23,0
WybGifRnm,C,1,t,1162,0,55,0
WybGifRnm,C,1,f,923,0,55,0
WybGifRnm,C,1,t,1039,0,15,0
WybGifRnm,C,1,f,1311,0,15,0
WybGifRnm,C,1,t,1025,0,11,0
WybGifRnm,C,1,f,886,0,4,0
WybGifRnm,C,1,t,1699,0,55,0
WybGifRnm,C,1,t,1388,0,11,0
WybGifRnm,C,1,f,1006,0,4,0
WybGifRnm,C,1,f,978,0,11,0
WybGifRnm,C,1,t,916,0,15,0
WybGifRnm,C,1,t,844,0,54,0
WybGifRnm,C,1,t,1016,0,23,0
WybGifRnm,C,1,f,1156,0,23,0
WybGifRnm,C,1,t,1620,1,55,0
WybGifRnm,C,1,t,1076,0,15,0
WybGifRnm,C,1,t,1352,0,11,0
WybGifRnm,C,1,f,1069,0,11,0
WybGifRnm,C,1,t,986,0,55,0
WybGifRnm,C,1,t,987,0,11,0
WybGifRnm,C,1,f,1139,0,11,0
WybGifRnm,C,1,t,999,0,15,0
WybGifRnm,C,1,f,1087,0,23,0
WybGifRnm,C,1,t,1282,0,54,0
WybGifRnm,C,1,t,964,0,4,0
WybGifRnm,C,1,f,931,0,11,0
WybGifRnm,C,1,f,1141,0,11,0
WybGifRnm,C,1,t,891,0,54,0
WybGifRnm,C,1,t,852,0,4,0
WybGifRnm,C,1,f,960,0,11,0
WybGifRnm,C,1,t,1155,0,23,0
WybGifRnm,C,1,t,1203,0,55,0
WybGifRnm,C,1,t,1114,0,11,0
WybGifRnm,C,1,t,1125,0,15,0
WybGifRnm,C,1,t,1040,0,54,0
WybGifRnm,C,1,t,946,0,4,0
WybGifRnm,C,1,f,986,0,11,0
WybGifRnm,C,1,f,1014,0,4,0
WybGifRnm,C,1,f,1007,0,11,0
WybGifRnm,C,1,t,1061,0,54,0
WybGifRnm,C,1,f,1713,0,55,0
WybGifRnm,C,1,f,938,0,54,0
WybGifRnm,C,1,t,1046,0,15,0
WybGifRnm,C,1,t,1132,0,4,0
WybGifRnm,C,1,t,995,0,54,0
WybGifRnm,C,1,t,908,0,4,0
WybGifRnm,C,1,f,956,0,4,0
WybGifRnm,C,1,t,1337,0,23,0
WybGifRnm,C,1,t,1064,0,55,0
WybGifRnm,C,1,f,816,0,54,0
WybGifRnm,C,1,t,1258,0,23,0
WybGifRnm,C,1,f,954,0,15,0
WybGifRnm,C,1,t,1118,0,4,0
WybGifRnm,R,1,f,1882,0,54,0
WybGifRnm,R,1,t,1785,0,11,0
WybGifRnm,R,1,f,987,0,11,0
WybGifRnm,R,1,f,961,0,11,0
WybGifRnm,R,1,t,2363,0,23,1
WybGifRnm,R,1,t,1943,0,4,0
WybGifRnm,R,1,t,1788,0,54,0
WybGifRnm,R,1,t,1716,0,15,0
WybGifRnm,R,1,f,793,0,15,0
WybGifRnm,R,1,f,1809,0,23,0
WybGifRnm,R,1,t,2205,0,55,0
WybGifRnm,R,1,f,887,0,55,0
WybGifRnm,R,1,t,2206,0,4,0
WybGifRnm,R,1,t,1840,0,54,0
WybGifRnm,R,1,t,2757,0,23,1
WybGifRnm,R,1,t,1590,0,55,0
WybGifRnm,R,1,t,1994,0,4,0
WybGifRnm,R,1,t,1302,0,15,0
WybGifRnm,R,1,t,2266,0,4,0
WybGifRnm,R,1,t,2192,0,54,0
WybGifRnm,R,1,t,1434,0,15,0
WybGifRnm,R,1,f,1132,0,23,0
WybGifRnm,R,1,t,1823,0,54,0
WybGifRnm,R,1,t,2365,0,11,0
WybGifRnm,R,1,t,2906,0,23,0
WybGifRnm,R,1,t,2012,0,55,0
WybGifRnm,R,1,f,907,0,55,0
WybGifRnm,R,1,f,814,0,54,0
WybGifRnm,R,1,t,1760,0,15,0
WybGifRnm,R,1,t,1579,0,4,0
WybGifRnm,R,1,t,2837,0,23,2
WybGifRnm,R,1,t,1992,0,54,0
WybGifRnm,R,1,t,1766,0,11,0
WybGifRnm,R,1,t,1851,0,54,0
WybGifRnm,R,1,t,1815,0,4,0
WybGifRnm,R,1,f,1102,0,11,0
WybGifRnm,R,1,f,1078,0,11,0
WybGifRnm,R,1,t,2451,1,55,0
WybGifRnm,R,1,t,1780,0,4,0
WybGifRnm,R,1,f,814,0,4,0
WybGifRnm,R,1,t,1901,0,55,0
WybGifRnm,R,1,t,1738,0,23,0
WybGifRnm,R,1,t,2148,0,4,0
WybGifRnm,R,1,t,1666,0,15,0
WybGifRnm,R,1,f,1172,0,15,0
WybGifRnm,R,1,f,785,0,15,0
WybGifRnm,R,1,t,1761,0,11,0
WybGifRnm,R,1,t,1648,0,54,0
WybGifRnm,R,1,t,1536,0,23,0
WybGifRnm,R,1,t,1513,0,4,0
WybGifRnm,R,1,t,1676,0,23,0
WybGifRnm,R,1,t,2049,0,55,0
WybGifRnm,R,1,f,884,0,55,0
WybGifRnm,R,1,t,1624,0,15,0
WybGifRnm,R,1,t,1652,0,54,0
WybGifRnm,R,1,t,2000,0,23,0
WybGifRnm,R,1,t,1752,0,55,0
WybGifRnm,R,1,t,1816,0,23,0
WybGifRnm,R,1,t,2559,0,4,1
WybGifRnm,R,1,f,1380,0,11,0
WybGifRnm,R,1,f,917,0,11,0
WybGifRnm,R,1,f,892,0,11,0
WybGifRnm,R,1,t,1870,0,55,0
WybGifRnm,R,1,f,845,0,54,0
WybGifRnm,R,1,t,2398,0,4,0
WybGifRnm,R,1,t,1649,0,15,0
WybGifRnm,R,1,f,1202,0,23,0
WybGifRnm,R,1,f,1248,0,23,0
WybGifRnm,R,1,f,1310,0,15,0
WybGifRnm,R,1,t,2950,0,54,0
WybGifRnm,R,1,t,1762,0,23,0
WybGifRnm,R,1,t,1654,0,4,0
WybGifRnm,R,1,t,1452,0,15,0
WybGifRnm,R,1,t,2102,0,55,0
WybGifRnm,R,1,t,1366,0,15,0
WybGifRnm,R,1,t,2054,0,11,0
WybGifRnm,R,1,f,1171,0,11,0
WybGifRnm,R,1,t,2376,0,54,1
WybGifRnm,R,1,t,2979,0,23,1
WybGifRnm,R,1,t,1800,0,55,0
WybGifRnm,R,1,t,1900,0,15,0
WybGifRnm,R,1,t,1475,0,54,0
WybGifRnm,R,1,t,1816,0,11,0
WybGifRnm,R,1,t,1575,0,15,0
WybGifRnm,R,1,t,1855,0,54,0
WybGifRnm,R,1,f,2327,0,55,0
WybGifRnm,R,1,t,2119,0,4,1
WybGifRnm,R,1,t,1901,1,55,0
WybGifRnm,R,1,t,1730,0,11,0
WybGifRnm,R,1,f,1396,0,4,0
ZkZ4FJahQ,R,0,f,8540,0,55,0
ZkZ4FJahQ,R,0,f,3313,0,55,0
ZkZ4FJahQ,R,0,f,6762,0,55,0
ZkZ4FJahQ,R,0,f,7941,0,55,0
ZkZ4FJahQ,R,0,t,2630,0,19,0
ZkZ4FJahQ,R,0,t,2248,0,50,0
ZkZ4FJahQ,R,0,f,1503,0,55,0
ZkZ4FJahQ,R,0,t,2519,0,16,0
ZkZ4FJahQ,R,0,f,1279,0,16,0
ZkZ4FJahQ,R,0,t,2074,0,2,0
ZkZ4FJahQ,R,0,t,2115,0,50,0
ZkZ4FJahQ,R,0,t,2248,0,2,0
ZkZ4FJahQ,R,0,t,3538,0,16,0
ZkZ4FJahQ,R,0,f,1517,0,16,0
ZkZ4FJahQ,R,0,t,2004,0,2,0
ZkZ4FJahQ,R,0,t,3243,0,19,0
ZkZ4FJahQ,R,0,t,2543,0,55,0
ZkZ4FJahQ,R,0,f,1596,0,55,0
ZkZ4FJahQ,R,0,t,2460,0,19,0
ZkZ4FJahQ,R,0,t,1978,0,2,0
ZkZ4FJahQ,R,0,t,2141,0,50,0
ZkZ4FJahQ,R,0,t,2028,0,0,0
ZkZ4FJahQ,R,0,t,2315,0,55,0
ZkZ4FJahQ,R,0,t,2557,0,19,0
ZkZ4FJahQ,R,0,t,1966,0,2,0
ZkZ4FJahQ,R,0,t,2556,0,55,0
ZkZ4FJahQ,R,0,t,2897,0,19,0
ZkZ4FJahQ,R,0,t,1681,0,0,0
ZkZ4FJahQ,R,0,f,1266,0,0,0
ZkZ4FJahQ,R,0,f,970,0,0,0
ZkZ4FJahQ,R,0,t,2754,0,50,0
ZkZ4FJahQ,R,0,t,2760,0,19,0
ZkZ4FJahQ,R,0,t,2704,0,50,0
ZkZ4FJahQ,R,0,t,3216,0,16,0
ZkZ4FJahQ,R,0,f,1234,0,16,0
ZkZ4FJahQ,R,0,t,1912,0,0,0
ZkZ4FJahQ,R,0,t,2447,0,16,0
ZkZ4FJahQ,R,0,f,1476,0,19,0
ZkZ4FJahQ,R,0,f,1523,0,19,0
ZkZ4FJahQ,R,0,t,2594,0,50,0
ZkZ4FJahQ,R,0,f,1524,0,50,0
ZkZ4FJahQ,R,0,t,2099,0,2,0
ZkZ4FJahQ,R,0,f,1425,0,2,0
ZkZ4FJahQ,R,0,t,2188,0,50,0
ZkZ4FJahQ,R,0,t,1838,0,0,0
ZkZ4FJahQ,R,0,t,2811,0,55,0
ZkZ4FJahQ,R,0,f,2040,0,50,0
ZkZ4FJahQ,R,0,t,2798,0,19,0
ZkZ4FJahQ,R,0,f,1518,0,19,0
ZkZ4FJahQ,R,0,t,2219,0,2,0
ZkZ4FJahQ,R,0,t,3530,0,55,0
ZkZ4FJahQ,R,0,t,2164,0,19,0
ZkZ4FJahQ,R,0,t,4091,0,55,0
ZkZ4FJahQ,R,0,t,2572,0,16,0
ZkZ4FJahQ,R,0,f,1890,0,19,0
ZkZ4FJahQ,R,0,t,2744,0,55,0
ZkZ4FJahQ,R,0,t,1808,0,0,0
ZkZ4FJahQ,R,0,t,2587,0,50,0
ZkZ4FJahQ,R,0,t,1868,0,0,0
ZkZ4FJahQ,R,0,t,2455,0,50,0
ZkZ4FJahQ,R,0,f,2407,0,55,0
ZkZ4FJahQ,R,0,t,1898,0,0,0
ZkZ4FJahQ,R,0,t,2280,0,50,0
ZkZ4FJahQ,R,0,t,1680,0,0,0
ZkZ4FJahQ,R,0,f,1428,0,2,0
ZkZ4FJahQ,R,0,t,3701,0,19,0
ZkZ4FJahQ,R,0,t,1897,0,0,0
ZkZ4FJahQ,R,0,t,2891,0,16,0
ZkZ4FJahQ,R,0,t,3946,0,50,0
ZkZ4FJahQ,R,0,t,2747,0,16,0
ZkZ4FJahQ,R,0,t,1809,0,0,0
ZkZ4FJahQ,R,0,t,2608,0,16,0
ZkZ4FJahQ,R,0,t,2791,0,55,0
ZkZ4FJahQ,R,0,f,1794,0,50,0
ZkZ4FJahQ,R,0,t,2264,0,0,0
ZkZ4FJahQ,R,0,f,1300,0,0,0
ZkZ4FJahQ,R,0,f,1562,0,2,0
ZkZ4FJahQ,R,0,f,1322,0,2,0
ZkZ4FJahQ,R,0,t,2620,0,16,0
ZkZ4FJahQ,R,0,t,2712,0,2,0
ZkZ4FJahQ,R,0,t,3268,0,55,0
ZkZ4FJahQ,R,0,t,2656,0,16,0
ZkZ4FJahQ,R,0,f,1788,0,16,0
ZkZ4FJahQ,R,0,t,2248,0,2,0
ZkZ4FJahQ,R,0,t,2656,0,50,0
ZkZ4FJahQ,R,0,t,2496,0,19,0
ZkZ4FJahQ,R,0,t,2877,0,55,0
ZkZ4FJahQ,R,0,t,2354,0,19,0
ZkZ4FJahQ,R,0,t,2134,0,2,0
ZkZ4FJahQ,R,0,t,3451,0,55,0
ZkZ4FJahQ,C,0,f,1714,0,50,0
ZkZ4FJahQ,C,0,t,1542,0,16,0
ZkZ4FJahQ,C,0,f,2181,0,19,0
ZkZ4FJahQ,C,0,t,1572,0,55,0
ZkZ4FJahQ,C,0,t,1636,0,0,0
ZkZ4FJahQ,C,0,t,1556,0,50,0
ZkZ4FJahQ,C,0,t,1866,0,19,0
ZkZ4FJahQ,C,0,t,1550,0,0,0
ZkZ4FJahQ,C,0,t,1714,0,19,0
ZkZ4FJahQ,C,0,t,1506,0,50,0
ZkZ4FJahQ,C,0,t,1734,0,19,0
ZkZ4FJahQ,C,0,t,2277,0,55,0
ZkZ4FJahQ,C,0,t,1475,0,16,0
ZkZ4FJahQ,C,0,f,2015,0,19,0
ZkZ4FJahQ,C,0,t,1612,0,2,0
ZkZ4FJahQ,C,0,f,1442,0,0,0
ZkZ4FJahQ,C,0,t,2200,0,50,0
ZkZ4FJahQ,C,0,t,1386,0,2,0
ZkZ4FJahQ,C,0,t,2049,0,16,0
ZkZ4FJahQ,C,0,t,1852,0,0,0
ZkZ4FJahQ,C,0,t,1963,0,50,0
ZkZ4FJahQ,C,0,t,1858,0,16,0
ZkZ4FJahQ,C,0,f,1695,0,16,0
ZkZ4FJahQ,C,0,t,2147,0,55,0
ZkZ4FJahQ,C,0,t,1936,0,16,0
ZkZ4FJahQ,C,0,f,1210,0,16,0
ZkZ4FJahQ,C,0,t,1899,0,50,0
ZkZ4FJahQ,C,0,f,1840,0,50,0
ZkZ4FJahQ,C,0,t,1249,0,0,0
ZkZ4FJahQ,C,0,t,1646,0,55,0
ZkZ4FJahQ,C,0,t,1426,0,2,0
ZkZ4FJahQ,C,0,t,2055,0,55,0
ZkZ4FJahQ,C,0,t,1409,0,2,0
ZkZ4FJahQ,C,0,t,1967,0,55,0
ZkZ4FJahQ,C,0,t,1355,0,0,0
ZkZ4FJahQ,C,0,t,2701,0,19,0
ZkZ4FJahQ,C,0,t,1262,0,0,0
ZkZ4FJahQ,C,0,f,1289,0,2,0
ZkZ4FJahQ,C,0,t,1873,0,55,0
ZkZ4FJahQ,C,0,t,1517,0,0,0
ZkZ4FJahQ,C,0,t,2056,0,19,0
ZkZ4FJahQ,C,0,t,1333,0,2,0
ZkZ4FJahQ,C,0,t,1761,0,16,0
ZkZ4FJahQ,C,0,t,1776,0,2,0
ZkZ4FJahQ,C,0,t,1950,0,16,0
ZkZ4FJahQ,C,0,t,1642,0,0,0
ZkZ4FJahQ,C,0,t,1536,0,55,0
ZkZ4FJahQ,C,0,t,1562,0,2,0
ZkZ4FJahQ,C,0,f,1941,0,2,0
ZkZ4FJahQ,C,0,f,1353,0,2,0
ZkZ4FJahQ,C,0,f,1472,0,0,0
ZkZ4FJahQ,C,0,t,1995,0,19,0
ZkZ4FJahQ,C,0,f,1867,0,16,0
ZkZ4FJahQ,C,0,t,1477,0,55,0
ZkZ4FJahQ,C,0,f,1570,0,55,0
ZkZ4FJahQ,C,0,t,1564,0,19,0
ZkZ4FJahQ,C,0,t,2151,0,50,0
ZkZ4FJahQ,C,0,t,1353,0,2,0
ZkZ4FJahQ,C,0,f,1623,0,0,0
ZkZ4FJahQ,C,0,t,1437,0,19,0
ZkZ4FJahQ,C,0,t,1495,0,0,0
ZkZ4FJahQ,C,0,f,1411,0,2,0
ZkZ4FJahQ,C,0,t,1569,0,16,0
ZkZ4FJahQ,C,0,t,1540,0,55,0
ZkZ4FJahQ,C,0,t,1570,0,19,0
ZkZ4FJahQ,C,0,t,1426,0,55,0
ZkZ4FJahQ,C,0,t,1362,0,0,0
ZkZ4FJahQ,C,0,f,1209,0,0,0
ZkZ4FJahQ,C,0,t,1458,0,16,0
ZkZ4FJahQ,C,0,t,1338,0,2,0
ZkZ4FJahQ,C,0,f,1571,0,2,0
ZkZ4FJahQ,C,0,t,1696,0,16,0
ZkZ4FJahQ,C,0,t,1796,0,50,0
ZkZ4FJahQ,C,0,f,1879,0,50,0
ZkZ4FJahQ,C,0,t,1890,0,19,0
ZkZ4FJahQ,C,0,f,1429,0,19,0
ZkZ4FJahQ,C,0,t,2097,0,50,0
ZkZ4FJahQ,C,0,t,1645,0,19,0
ZkZ4FJahQ,C,0,f,1274,0,19,0
ZkZ4FJahQ,C,0,f,1587,0,16,0
ZkZ4FJahQ,C,0,t,1949,0,50,0
ZkZ4FJahQ,C,0,f,1393,0,55,0
ZkZ4FJahQ,C,0,f,1638,0,50,0
ZkZ4FJahQ,C,0,t,1401,0,16,0
ZkZ4FJahQ,C,0,t,1495,0,50,0
ZkZ4FJahQ,C,0,f,1668,0,50,0
ZkZ4FJahQ,C,0,t,1286,0,2,0
ZkZ4FJahQ,C,0,t,1700,0,55,0
ZkZ4FJahQ,C,0,t,2052,0,0,0
ZkZ4FJahQ,C,0,t,1982,0,55,0
byTfvSk6X,R,0,f,1597,0,0,0
byTfvSk6X,R,0,f,1442,0,0,0
byTfvSk6X,R,0,t,2656,0,19,0
byTfvSk6X,R,0,t,2451,0,55,0
byTfvSk6X,R,0,f,1360,0,50,0
byTfvSk6X,R,0,t,9451,0,16,0
byTfvSk6X,R,0,t,2621,0,0,0
byTfvSk6X,R,0,t,2903,0,16,0
byTfvSk6X,R,0,t,3310,0,50,0
byTfvSk6X,R,0,f,1788,0,55,0
byTfvSk6X,R,0,t,2879,0,19,0
byTfvSk6X,R,0,t,2928,0,55,0
byTfvSk6X,R,0,t,2439,0,0,0
byTfvSk6X,R,0,t,2542,0,16,0
byTfvSk6X,R,0,t,2869,0,50,0
byTfvSk6X,R,0,f,1553,0,55,0
byTfvSk6X,R,0,t,2633,0,19,0
byTfvSk6X,R,0,t,2488,0,0,0
byTfvSk6X,R,0,t,2305,0,55,0
byTfvSk6X,R,0,t,3082,0,2,0
byTfvSk6X,R,0,t,2711,0,50,0
byTfvSk6X,R,0,t,2283,0,16,0
byTfvSk6X,R,0,t,2284,0,0,0
byTfvSk6X,R,0,t,2551,0,16,0
byTfvSk6X,R,0,t,2400,0,2,0
byTfvSk6X,R,0,t,2619,0,19,0
byTfvSk6X,R,0,t,2799,0,50,0
byTfvSk6X,R,0,t,2542,0,2,0
byTfvSk6X,R,0,t,2678,0,50,0
byTfvSk6X,R,0,t,2610,0,19,0
byTfvSk6X,R,0,f,1553,0,16,0
byTfvSk6X,R,0,f,1825,0,16,0
byTfvSk6X,R,0,t,2893,0,50,0
byTfvSk6X,R,0,t,2227,0,2,0
byTfvSk6X,R,0,f,1419,0,0,0
byTfvSk6X,R,0,t,2677,0,19,0
byTfvSk6X,R,0,f,1722,0,19,0
byTfvSk6X,R,0,t,2824,0,50,0
byTfvSk6X,R,0,t,2487,0,2,0
byTfvSk6X,R,0,f,1338,0,2,0
byTfvSk6X,R,0,t,2836,0,19,0
byTfvSk6X,R,0,t,3398,0,55,0
byTfvSk6X,R,0,t,2510,0,2,0
byTfvSk6X,R,0,f,1542,0,0,0
byTfvSk6X,R,0,f,1417,0,2,0
byTfvSk6X,R,0,t,2744,0,16,0
byTfvSk6X,R,0,f,1508,0,16,0
byTfvSk6X,R,0,t,3137,0,50,0
byTfvSk6X,R,0,t,2600,0,16,0
byTfvSk6X,R,0,t,2964,0,50,0
byTfvSk6X,R,0,t,2408,0,0,0
byTfvSk6X,R,0,t,3015,0,55,0
byTfvSk6X,R,0,t,2961,0,19,0
byTfvSk6X,R,0,t,2811,0,50,0
byTfvSk6X,R,0,t,2579,0,16,0
byTfvSk6X,R,0,t,2542,0,55,0
byTfvSk6X,R,0,t,3001,0,2,0
byTfvSk6X,R,0,f,1562,0,0,0
